CensusTract,SchoolYear,GradeLevel,Count,LongTract,Zip,NextYearCount,TotalCount,TotalCountByGrade,TotalCountByTract,TotalCountByZip,TotalCountByZipGrade,TotalCountByTractGrade,PrevGradeCount,PrevGradeCountmavg3,PrevGradeCountmavg5,OneYearGrowth,ThreeYearGrowth,OneYearGrowthmavg3,ThreeYearGrowthmavg3,Target,Y,Y2,neighborCount,neighborThreeYearGrowthmavg3,neighborThreeYearGrowth
278,2005,1,27,36047027800,11214,25,15892,2676,144,2726,452,27,13,20,21,0.17391,0.35,0.13901,0.10278,-2,0,-1,204,1.31016,0.79998
278,2006,1,25,36047027800,11214,21,15737,2707,138,2678,461,25,19,19,21,-0.07407,-0.13793,-0.03569,0.0568,-4,0,-1,264,1.82442,1.54284
278,2007,1,21,36047027800,11214,30,15258,2639,136,2618,422,21,26,19,21,-0.16,-0.08696,-0.02005,0.0417,9,1,1,228,0.95238,0.51426
278,2008,1,30,36047027800,11214,34,15731,2630,160,2631,445,30,35,26,23,0.42857,0.11111,0.06483,-0.03793,4,1,1,204,0.68574,0
278,2009,1,34,36047027800,11214,32,17855,3389,173,2811,520,34,32,31,25,0.13333,0.36,0.13397,0.12805,-2,0,-1,276,0.26232,0.2727
278,2010,1,32,36047027800,11214,0,19221,3318,187,3005,514,32,46,37,31,-0.05882,0.52381,0.16769,0.33164,-32,0,-1,282,0.5646,1.42104
278,2001,2,20,36047027800,11214,27,16345,2877,135,2616,449,20,24,24,24,0,0,0,0,7,1,1,228,0,0
278,2002,2,27,36047027800,11214,18,16334,2880,147,2687,450,27,20,22,22,0.35,0,0.175,0,-9,0,-1,150,0,0
278,2003,2,18,36047027800,11214,27,16266,2821,141,2721,490,18,29,24,24,-0.33333,0,0.00556,0,9,1,1,156,0,0
278,2004,2,27,36047027800,11214,26,16081,2640,143,2743,473,27,23,24,24,0.5,0.35,0.17222,0.11667,-1,0,-1,180,-0.42108,-1.26318
278,2005,2,26,36047027800,11214,21,15892,2651,144,2726,448,26,27,26,24,-0.03704,-0.03704,0.04321,0.10432,-5,0,-1,156,-0.34104,0.24
278,2006,2,21,36047027800,11214,22,15737,2635,138,2678,437,21,25,25,24,-0.19231,0.16667,0.09022,0.15988,1,1,1,186,0.04356,1.15386
278,2007,2,22,36047027800,11214,25,15258,2650,136,2618,436,22,21,24,25,0.04762,-0.18519,-0.06058,-0.01852,3,1,1,258,1.33128,2.59998
278,2008,2,25,36047027800,11214,31,15731,2627,160,2631,418,25,30,25,25,0.13636,-0.03846,-0.00278,-0.01899,6,1,1,216,2.0205,2.30772
278,2009,2,31,36047027800,11214,32,17855,2998,173,2811,477,31,34,28,27,0.24,0.47619,0.14133,0.08418,1,1,1,198,1.7649,0.38712
278,2010,2,32,36047027800,11214,0,19221,3501,187,3005,521,32,32,32,28,0.03226,0.45455,0.13621,0.29742,-32,0,-1,270,0.99126,0.27906
278,2001,3,21,36047027800,11214,22,16345,2697,135,2616,409,21,20,20,20,0,0,0,0,1,1,1,162,0,0
278,2002,3,22,36047027800,11214,30,16334,2857,147,2687,449,22,27,23,23,0.04762,0,0.02381,0,8,1,1,234,0,0
278,2003,3,30,36047027800,11214,14,16266,2826,141,2721,457,30,18,21,21,0.36364,0,0.13709,0,-16,0,-1,156,0,0
278,2004,3,14,36047027800,11214,29,16081,2715,143,2743,482,14,27,24,23,-0.53333,-0.33333,-0.04069,-0.11111,15,1,1,168,0.0741,0.22224
278,2005,3,29,36047027800,11214,27,15892,2598,144,2726,472,29,26,23,23,1.07143,0.31818,0.30058,-0.00505,-2,0,-1,204,-0.18234,-0.76926
278,2006,3,27,36047027800,11214,21,15737,2620,138,2678,442,27,21,24,23,-0.06897,-0.1,0.15638,-0.03838,-6,0,-1,138,-0.4131,-0.69228
278,2007,3,21,36047027800,11214,26,15258,2523,136,2618,429,21,22,23,22,-0.22222,0.5,0.26008,0.23939,5,1,1,180,-0.34434,0.42858
278,2008,3,26,36047027800,11214,26,15731,2639,160,2631,451,26,25,22,24,0.2381,-0.10345,-0.0177,0.09885,0,0,0,276,0.618,2.11764
278,2009,3,26,36047027800,11214,27,17855,2812,173,2811,434,26,31,26,25,0,-0.03704,0.00529,0.11984,1,1,1,210,1.89222,3.13044
278,2010,3,27,36047027800,11214,0,19221,3047,187,3005,464,27,32,29,26,0.03846,0.28571,0.09219,0.04841,-27,0,-1,186,1.81602,0.19998
278,2001,4,27,36047027800,11214,22,16345,2524,135,2616,410,27,21,21,21,0,0,0,0,-5,0,-1,156,0,0
278,2002,4,22,36047027800,11214,21,16334,2631,147,2687,412,22,22,21,21,-0.18519,0,-0.09259,0,-1,0,-1,186,0,0
278,2003,4,21,36047027800,11214,33,16266,2771,141,2721,438,21,30,24,24,-0.04545,0,-0.07688,0,12,1,1,204,0,0
278,2004,4,33,36047027800,11214,19,16081,2740,143,2743,451,33,14,22,21,0.57143,0.22222,0.1136,0.07407,-14,0,-1,168,0.15384,0.46152
278,2005,4,19,36047027800,11214,27,15892,2638,144,2726,488,19,29,24,23,-0.42424,-0.13636,0.03391,0.02862,8,1,1,204,0.3474,0.58062
278,2006,4,27,36047027800,11214,25,15737,2542,138,2678,458,27,27,23,24,0.42105,0.28571,0.18941,0.12386,-2,0,-1,186,0.17094,-0.52944
278,2007,4,25,36047027800,11214,22,15258,2501,136,2618,454,25,21,25,24,-0.07407,-0.24242,-0.02575,-0.03102,-3,0,-1,150,-0.19722,-0.64284
278,2008,4,22,36047027800,11214,26,15731,2528,160,2631,424,22,26,24,23,-0.12,0.15789,0.07566,0.06706,4,1,1,174,-0.6849,-0.88236
278,2009,4,26,36047027800,11214,25,17855,2848,173,2811,466,26,26,24,25,0.18182,-0.03704,-0.00409,-0.04052,-1,0,-1,288,0.58836,3.29034
278,2010,4,25,36047027800,11214,0,19221,2880,187,3005,455,25,27,26,25,-0.03846,0,0.00779,0.04029,-25,0,-1,270,2.40264,4.8
278,2001,5,23,36047027800,11214,27,16345,2611,135,2616,426,23,27,27,27,0,0,0,0,4,1,1,186,0,0
278,2002,5,27,36047027800,11214,21,16334,2512,147,2687,408,27,22,24,24,0.17391,0,0.08696,0,-6,0,-1,156,0,0
278,2003,5,21,36047027800,11214,21,16266,2586,141,2721,404,21,21,23,23,-0.22222,0,-0.0161,0,0,0,0,198,0,0
278,2004,5,21,36047027800,11214,30,16081,2713,143,2743,436,21,33,25,25,0,-0.08696,-0.0161,-0.02899,9,1,1,204,0.19356,0.58062
278,2005,5,30,36047027800,11214,19,15892,2714,144,2726,444,30,19,24,24,0.42857,0.11111,0.06878,0.00805,-11,0,-1,168,0.3474,0.46152
278,2006,5,19,36047027800,11214,21,15737,2617,138,2678,479,19,27,26,24,-0.36667,-0.09524,0.02063,-0.02369,2,1,1,192,0.2868,-0.1818
278,2007,5,21,36047027800,11214,22,15258,2491,136,2618,464,21,25,23,25,0.10526,0,0.05572,0.00529,1,1,1,204,0.09324,0
278,2008,5,22,36047027800,11214,24,15731,2511,160,2631,449,22,22,24,25,0.04762,-0.26667,-0.07126,-0.12063,2,1,1,150,-0.27492,-0.64284
278,2009,5,24,36047027800,11214,25,17855,2738,173,2811,442,24,26,24,23,0.09091,0.26316,0.08126,-0.00117,1,1,1,192,-0.21426,0
278,2010,5,25,36047027800,11214,0,19221,2915,187,3005,463,25,25,24,25,0.04167,0.19048,0.06006,0.06232,-25,0,-1,282,0.55044,2.2941
292,2001,0,26,36047029200,11214,24,16345,2702,145,2616,465,26,0,0,0,0,0,0,0,-2,0,-1,306,0,0
292,2002,0,24,36047029200,11214,22,16334,2613,144,2687,480,24,0,0,0,-0.07692,0,-0.03846,0,-2,0,-1,318,0,0
292,2003,0,22,36047029200,11214,27,16266,2546,142,2721,434,22,0,0,0,-0.08333,0,-0.05342,0,5,1,1,360,0,0
292,2004,0,27,36047029200,11214,29,16081,2606,141,2743,446,27,0,0,0,0.22727,0.03846,0.02234,0.01282,2,1,1,342,0.23532,0.7059
292,2005,0,29,36047029200,11214,23,15892,2615,143,2726,422,29,0,0,0,0.07407,0.20833,0.07267,0.08226,-6,0,-1,336,0.34848,0.3396
292,2006,0,23,36047029200,11214,17,15737,2616,145,2678,401,23,0,0,0,-0.2069,0.04545,0.03148,0.09742,-6,0,-1,258,-0.21816,-1.69998
292,2007,0,17,36047029200,11214,25,15258,2454,136,2618,413,17,0,0,0,-0.26087,-0.37037,-0.13123,-0.03886,8,1,1,372,-0.27804,0.52632
292,2008,0,25,36047029200,11214,25,15731,2796,139,2631,444,25,0,0,0,0.47059,-0.13793,0.00094,-0.15428,0,0,0,180,-1.31982,-2.78574
292,2009,0,25,36047029200,11214,26,17855,3070,154,2811,472,25,0,0,0,0,0.08696,0.06991,-0.14045,1,1,1,354,-0.00894,2.23254
292,2010,0,26,36047029200,11214,0,19221,3560,155,3005,588,26,0,0,0,0.04,0.52941,0.1702,0.15948,-26,0,-1,318,-0.47472,-0.87096
292,2001,1,16,36047029200,11214,27,16345,2934,145,2616,457,16,26,26,26,0,0,0,0,11,1,1,306,0,0
292,2002,1,27,36047029200,11214,29,16334,2841,144,2687,488,27,24,25,25,0.6875,0,0.34375,0,2,1,1,330,0,0
292,2003,1,29,36047029200,11214,26,16266,2716,142,2721,498,29,22,24,24,0.07407,0,0.25386,0,-3,0,-1,324,0,0
292,2004,1,26,36047029200,11214,26,16081,2667,141,2743,455,26,27,24,24,-0.10345,0.625,0.21938,0.20833,0,0,0,408,0.66666,1.99998
292,2005,1,26,36047029200,11214,33,15892,2676,143,2726,452,26,29,26,25,0,-0.03704,-0.00979,0.19599,7,1,1,342,0.73938,0.21816
292,2006,1,33,36047029200,11214,26,15737,2707,145,2678,461,33,23,26,25,0.26923,0.13793,0.05526,0.24196,-7,0,-1,342,0.8505,0.33336
292,2007,1,26,36047029200,11214,21,15258,2639,136,2618,422,26,17,23,23,-0.21212,0,0.01904,0.03363,-5,0,-1,282,-0.4338,-1.85292
292,2008,1,21,36047029200,11214,31,15731,2630,139,2631,445,21,25,21,24,-0.19231,-0.19231,-0.04507,-0.01813,10,1,1,390,-0.22584,0.8421
292,2009,1,31,36047029200,11214,28,17855,3389,154,2811,520,31,25,22,23,0.47619,-0.06061,0.02392,-0.0843,-3,0,-1,246,-0.89832,-1.6842
292,2010,1,28,36047029200,11214,0,19221,3318,155,3005,514,28,26,25,23,-0.09677,0.07692,0.06237,-0.05866,-28,0,-1,378,0.40014,2.04258
292,2001,2,29,36047029200,11214,16,16345,2877,145,2616,449,29,16,16,16,0,0,0,0,-13,0,-1,348,0,0
292,2002,2,16,36047029200,11214,23,16334,2880,144,2687,450,16,27,21,21,-0.44828,0,-0.22414,0,7,1,1,276,0,0
292,2003,2,23,36047029200,11214,26,16266,2821,142,2721,490,23,29,24,24,0.4375,0,-0.00359,0,3,1,1,306,0,0
292,2004,2,26,36047029200,11214,27,16081,2640,141,2743,473,26,26,27,24,0.13043,-0.10345,0.03989,-0.03448,1,1,1,306,-0.24138,-0.72414
292,2005,2,27,36047029200,11214,23,15892,2651,143,2726,448,27,26,27,24,0.03846,0.6875,0.20213,0.19468,-4,0,-1,378,0.49776,2.21742
292,2006,2,23,36047029200,11214,26,15737,2635,145,2678,437,23,33,28,28,-0.14815,0,0.00692,0.19468,3,1,1,342,0.73302,0.7059
292,2007,2,26,36047029200,11214,28,15258,2650,136,2618,436,26,26,28,28,0.13043,0,0.00692,0.22917,2,1,1,300,0.93522,-0.11766
292,2008,2,28,36047029200,11214,23,15731,2627,139,2631,418,28,21,26,26,0.07692,0.03704,0.01974,0.01235,-5,0,-1,288,-0.28014,-1.4286
292,2009,2,23,36047029200,11214,33,17855,2998,154,2811,477,23,31,26,27,-0.17857,0,0.0096,0.01235,10,1,1,420,-0.05928,1.36842
292,2010,2,33,36047029200,11214,0,19221,3501,155,3005,521,33,28,26,27,0.43478,0.26923,0.11104,0.10209,-33,0,-1,276,-0.18006,-0.48
292,2001,3,24,36047029200,11214,26,16345,2697,145,2616,409,24,29,29,29,0,0,0,0,2,1,1,234,0,0
292,2002,3,26,36047029200,11214,18,16334,2857,144,2687,449,26,16,22,22,0.08333,0,0.04167,0,-8,0,-1,342,0,0
292,2003,3,18,36047029200,11214,21,16266,2826,142,2721,457,18,23,22,22,-0.30769,0,-0.07479,0,3,1,1,306,0,0
292,2004,3,21,36047029200,11214,27,16081,2715,141,2743,482,21,26,21,23,0.16667,-0.125,-0.01923,-0.04167,6,1,1,294,0.51282,1.53846
292,2005,3,27,36047029200,11214,27,15892,2598,143,2726,472,27,27,25,24,0.28571,0.03846,0.04823,-0.02885,0,0,0,240,-0.0837,-1.7895
292,2006,3,27,36047029200,11214,20,15737,2620,145,2678,442,27,23,25,23,0,0.5,0.15079,0.13782,-7,0,-1,348,0.19086,0.8235
292,2007,3,20,36047029200,11214,22,15258,2523,136,2618,429,20,26,25,25,-0.25926,-0.04762,0.00882,0.16361,2,1,1,348,0.04536,1.10202
292,2008,3,22,36047029200,11214,27,15731,2639,139,2631,451,22,28,25,26,0.1,-0.18519,-0.05309,0.08907,5,1,1,318,1.29186,1.95
292,2009,3,27,36047029200,11214,22,17855,2812,154,2811,434,27,23,25,25,0.22727,0,0.02267,-0.0776,-5,0,-1,294,0.70698,-0.93102
292,2010,3,22,36047029200,11214,0,19221,3047,155,3005,464,22,33,28,26,-0.18519,0.1,0.04736,-0.0284,-22,0,-1,384,0.54654,0.6207
292,2001,4,26,36047029200,11214,25,16345,2524,145,2616,410,26,24,24,24,0,0,0,0,-1,0,-1,276,0,0
292,2002,4,25,36047029200,11214,23,16334,2631,144,2687,412,25,26,25,25,-0.03846,0,-0.01923,0,-2,0,-1,258,0,0
292,2003,4,23,36047029200,11214,17,16266,2771,142,2721,438,23,18,22,22,-0.08,0,-0.03949,0,-6,0,-1,294,0,0
292,2004,4,17,36047029200,11214,19,16081,2740,141,2743,451,17,21,21,22,-0.26087,-0.34615,-0.12644,-0.11538,2,1,1,264,-0.08694,-0.26088
292,2005,4,19,36047029200,11214,22,15892,2638,143,2726,488,19,27,22,23,0.11765,-0.24,-0.07441,-0.19538,3,1,1,282,0.09912,0.55812
292,2006,4,22,36047029200,11214,24,15737,2542,145,2678,458,22,27,25,23,0.15789,-0.04348,0.00489,-0.20988,2,1,1,204,-0.51318,-1.83672
292,2007,4,24,36047029200,11214,21,15258,2501,136,2618,454,24,20,24,22,0.09091,0.41176,0.12215,0.04276,-3,0,-1,330,0.0738,1.5
292,2008,4,21,36047029200,11214,22,15731,2528,139,2631,424,21,22,23,23,-0.125,0.10526,0.04127,0.15785,1,1,1,312,0.1005,0.63828
292,2009,4,22,36047029200,11214,25,17855,2848,154,2811,466,22,27,23,24,0.04762,0,0.00451,0.17234,3,1,1,354,2.18334,4.41174
292,2010,4,25,36047029200,11214,0,19221,2880,155,3005,455,25,22,23,23,0.13636,0.04167,0.01966,0.04898,-25,0,-1,354,1.8288,0.43638
292,2001,5,24,36047029200,11214,26,16345,2611,145,2616,426,24,26,26,26,0,0,0,0,2,1,1,270,0,0
292,2002,5,26,36047029200,11214,27,16334,2512,144,2687,408,26,25,25,25,0.08333,0,0.04167,0,1,1,1,276,0,0
292,2003,5,27,36047029200,11214,24,16266,2586,142,2721,404,27,23,24,24,0.03846,0,0.0406,0,-3,0,-1,252,0,0
292,2004,5,24,36047029200,11214,15,16081,2713,141,2743,436,24,17,21,22,-0.11111,0,0.00356,0,-9,0,-1,252,-0.13332,-0.40002
292,2005,5,15,36047029200,11214,17,15892,2714,143,2726,444,15,19,19,22,-0.375,-0.42308,-0.14922,-0.14103,2,1,1,234,-0.4377,-0.91302
292,2006,5,17,36047029200,11214,23,15737,2617,145,2678,479,17,22,19,21,0.13333,-0.37037,-0.11759,-0.26448,6,1,1,258,-0.39006,0.14286
292,2007,5,23,36047029200,11214,22,15258,2491,136,2618,464,23,24,21,21,0.35294,-0.04167,0.03709,-0.27837,-1,0,-1,204,-0.63768,-1.14288
292,2008,5,22,36047029200,11214,26,15731,2511,139,2631,449,22,21,22,20,-0.04348,0.46667,0.1476,0.01821,4,1,1,312,0.33336,1.99998
292,2009,5,26,36047029200,11214,21,17855,2738,154,2811,442,26,22,22,21,0.18182,0.52941,0.16376,0.31814,-5,0,-1,270,0.37872,0.27906
292,2010,5,21,36047029200,11214,0,19221,2915,155,3005,463,21,25,22,22,-0.19231,-0.08696,-0.01799,0.30304,-21,0,-1,330,1.995,3.7059
290,2001,0,6,36047029000,11214,8,16345,2702,44,2616,465,6,0,0,0,0,0,0,0,2,1,1,102,0,0
290,2002,0,8,36047029000,11214,6,16334,2613,46,2687,480,8,0,0,0,0.33333,0,0.16667,0,-2,0,-1,120,0,0
290,2003,0,6,36047029000,11214,13,16266,2546,53,2721,434,6,0,0,0,-0.25,0,0.02778,0,7,1,1,78,0,0
290,2004,0,13,36047029000,11214,6,16081,2606,51,2743,446,13,0,0,0,1.16667,1.16667,0.41667,0.38889,-7,0,-1,72,-0.58824,-1.76472
290,2005,0,6,36047029000,11214,15,15892,2615,44,2726,422,6,0,0,0,-0.53846,-0.25,0.12607,0.30556,9,1,1,66,-1.48824,-2.7
290,2006,0,15,36047029000,11214,14,15737,2616,50,2678,401,15,0,0,0,1.5,1.5,0.7094,0.80556,-1,0,-1,90,-1.18056,0.9231
290,2007,0,14,36047029000,11214,6,15258,2454,62,2618,413,14,0,0,0,-0.06667,0.07692,0.29829,0.44231,-8,0,-1,102,0.24102,2.50002
290,2008,0,6,36047029000,11214,12,15731,2796,58,2631,444,6,0,0,0,-0.57143,0,0.2873,0.52564,6,1,1,108,2.41374,3.81816
290,2009,0,12,36047029000,11214,15,17855,3070,56,2811,472,12,0,0,0,1,-0.2,0.12063,-0.04103,3,1,1,48,1.1727,-2.80002
290,2010,0,15,36047029000,11214,0,19221,3560,68,3005,588,15,0,0,0,0.25,0.07143,0.22619,-0.04286,-15,0,-1,114,0.57468,0.7059
290,2001,1,7,36047029000,11214,10,16345,2934,44,2616,457,7,6,6,6,0,0,0,0,3,1,1,96,0,0
290,2002,1,10,36047029000,11214,11,16334,2841,46,2687,488,10,8,7,7,0.42857,0,0.21429,0,1,1,1,120,0,0
290,2003,1,11,36047029000,11214,5,16266,2716,53,2721,498,11,6,6,6,0.1,0,0.17619,0,-6,0,-1,126,0,0
290,2004,1,5,36047029000,11214,11,16081,2667,51,2743,455,5,13,9,8,-0.54545,-0.28571,-0.00563,-0.09524,6,1,1,54,-0.87498,-2.625
290,2005,1,11,36047029000,11214,8,15892,2676,44,2726,452,11,6,8,7,1.2,0.1,0.25152,-0.0619,-3,0,-1,96,-1.275,-1.2
290,2006,1,8,36047029000,11214,16,15737,2707,50,2678,461,8,15,11,9,-0.27273,-0.27273,0.12727,-0.15281,8,1,1,90,-1.84644,-1.71426
290,2007,1,16,36047029000,11214,14,15258,2639,62,2618,422,16,14,11,10,1,2.2,0.64242,0.67576,-2,0,-1,72,-0.30474,1.99998
290,2008,1,14,36047029000,11214,8,15731,2630,58,2631,445,14,6,11,10,-0.125,0.27273,0.20076,0.73333,-6,0,-1,102,0.22026,0.375
290,2009,1,8,36047029000,11214,16,17855,3389,56,2811,520,8,12,10,10,-0.42857,0,0.14881,0.82424,8,1,1,138,1.85832,3.19998
290,2010,1,16,36047029000,11214,0,19221,3318,68,3005,514,16,15,11,12,1,0,0.14881,0.09091,-16,0,-1,72,1.19166,0
290,2001,2,5,36047029000,11214,6,16345,2877,44,2616,449,5,7,7,7,0,0,0,0,1,1,1,54,0,0
290,2002,2,6,36047029000,11214,9,16334,2880,46,2687,450,6,10,8,8,0.2,0,0.1,0,3,1,1,90,0,0
290,2003,2,9,36047029000,11214,11,16266,2821,53,2721,490,9,11,9,9,0.5,0,0.23333,0,2,1,1,120,0,0
290,2004,2,11,36047029000,11214,6,16081,2640,51,2743,473,11,5,8,8,0.22222,1.2,0.30741,0.4,-5,0,-1,132,2.88888,8.66664
290,2005,2,6,36047029000,11214,7,15892,2651,44,2726,448,6,11,9,8,-0.45455,0,0.08923,0.4,1,1,1,54,2.0889,-2.4
290,2006,2,7,36047029000,11214,7,15737,2635,50,2678,437,7,8,8,9,0.16667,-0.22222,-0.02189,0.32593,0,0,0,84,1.4889,-1.8
290,2007,2,7,36047029000,11214,13,15258,2650,62,2618,436,7,16,11,10,0,-0.36364,-0.09596,-0.19529,6,1,1,102,-1.85454,-1.36362
290,2008,2,13,36047029000,11214,14,15731,2627,58,2631,418,13,14,12,10,0.85714,1.16667,0.34127,0.1936,1,1,1,78,-0.16566,2.66664
290,2009,2,14,36047029000,11214,8,17855,2998,56,2811,477,14,8,12,11,0.07692,1,0.31136,0.60101,-6,0,-1,108,1.00578,1.71426
290,2010,2,8,36047029000,11214,0,19221,3501,68,3005,521,8,16,12,12,-0.42857,0.14286,0.1685,0.76984,-8,0,-1,138,2.16618,2.11764
290,2001,3,10,36047029000,11214,5,16345,2697,44,2616,409,10,5,5,5,0,0,0,0,-5,0,-1,54,0,0
290,2002,3,5,36047029000,11214,10,16334,2857,46,2687,449,5,6,5,5,-0.5,0,-0.25,0,5,1,1,60,0,0
290,2003,3,10,36047029000,11214,8,16266,2826,53,2721,457,10,9,6,6,1,0,0.16667,0,-2,0,-1,96,0,0
290,2004,3,8,36047029000,11214,6,16081,2715,51,2743,482,8,11,8,7,-0.2,-0.2,0.1,-0.06667,-2,0,-1,108,1.99998,6
290,2005,3,6,36047029000,11214,8,15892,2598,44,2726,472,6,6,8,7,-0.25,0.2,0.18333,0,2,1,1,138,4.60002,7.8
290,2006,3,8,36047029000,11214,9,15737,2620,50,2678,442,8,7,8,7,0.33333,-0.2,-0.03889,-0.06667,1,1,1,48,3.6,-3
290,2007,3,9,36047029000,11214,7,15258,2523,62,2618,429,9,7,6,8,0.125,0.125,0.06944,0.04167,-2,0,-1,54,0.6,-3
290,2008,3,7,36047029000,11214,12,15731,2639,58,2631,451,7,13,9,8,-0.22222,0.16667,0.0787,0.03056,5,1,1,90,-2.69568,-2.08698
290,2009,3,12,36047029000,11214,13,17855,2812,56,2811,434,12,14,11,9,0.71429,0.5,0.20569,0.26389,1,1,1,90,0.05436,5.25
290,2010,3,13,36047029000,11214,0,19221,3047,68,3005,464,13,8,11,9,0.08333,0.44444,0.1918,0.37037,-13,0,-1,84,2.16546,3.33336
290,2001,4,7,36047029000,11214,10,16345,2524,44,2616,410,7,10,10,10,0,0,0,0,3,1,1,66,0,0
290,2002,4,10,36047029000,11214,7,16334,2631,46,2687,412,10,5,7,7,0.42857,0,0.21429,0,-3,0,-1,48,0,0
290,2003,4,7,36047029000,11214,7,16266,2771,53,2721,438,7,10,8,8,-0.3,0,0.04286,0,0,0,0,66,0,0
290,2004,4,7,36047029000,11214,8,16081,2740,51,2743,451,7,8,7,8,0,0,0.04286,0,1,1,1,114,1.45452,4.36362
290,2005,4,8,36047029000,11214,7,15892,2638,44,2726,488,8,6,8,7,0.14286,-0.2,-0.05238,-0.06667,-1,0,-1,114,4.20456,8.25
290,2006,4,7,36047029000,11214,10,15737,2542,50,2678,458,7,8,7,7,-0.125,0,0.00595,-0.06667,3,1,1,120,5.84088,4.90908
290,2007,4,10,36047029000,11214,8,15258,2501,62,2618,454,10,9,7,8,0.42857,0.42857,0.14881,0.07619,-2,0,-1,48,3.22848,-3.4737
290,2008,4,8,36047029000,11214,5,15731,2528,58,2631,424,8,7,8,7,-0.2,0,0.03452,0.14286,-3,0,-1,72,-0.25836,-2.21052
290,2009,4,5,36047029000,11214,12,17855,2848,56,2811,466,5,12,9,8,-0.375,-0.28571,-0.04881,0.04762,7,1,1,84,-2.49474,-1.8
290,2010,4,12,36047029000,11214,0,19221,2880,68,3005,455,12,13,10,9,1.4,0.2,0.275,-0.02857,-12,0,-1,96,0.66318,6
290,2001,5,9,36047029000,11214,7,16345,2611,44,2616,426,9,7,7,7,0,0,0,0,-2,0,-1,72,0,0
290,2002,5,7,36047029000,11214,10,16334,2512,46,2687,408,7,10,8,8,-0.22222,0,-0.11111,0,3,1,1,90,0,0
290,2003,5,10,36047029000,11214,7,16266,2586,53,2721,404,10,7,8,8,0.42857,0,0.06878,0,-3,0,-1,54,0,0
290,2004,5,7,36047029000,11214,7,16081,2713,51,2743,436,7,7,8,7,-0.3,-0.22222,-0.03122,-0.07407,0,0,0,60,-0.33336,-1.00002
290,2005,5,7,36047029000,11214,5,15892,2714,44,2726,444,7,8,7,7,0,0,0.04286,-0.07407,-2,0,-1,120,0.33336,1.99998
290,2006,5,5,36047029000,11214,6,15737,2617,50,2678,479,5,7,7,7,-0.28571,-0.5,-0.19524,-0.24074,1,1,1,114,2.55558,6.66666
290,2007,5,6,36047029000,11214,10,15258,2491,62,2618,464,6,10,8,7,0.2,-0.14286,-0.02857,-0.21429,4,1,1,120,4.88886,6
290,2008,5,10,36047029000,11214,5,15731,2511,58,2631,449,10,8,8,8,0.66667,0.42857,0.19365,-0.07143,-5,0,-1,66,3.3222,-2.7
290,2009,5,5,36047029000,11214,4,17855,2738,56,2811,442,5,5,7,7,-0.5,0,0.12222,0.09524,-1,0,-1,66,0.25788,-2.5263
290,2010,5,4,36047029000,11214,0,19221,2915,68,3005,463,4,12,8,8,-0.2,-0.33333,-0.01111,0.03175,-4,0,-1,84,-2.3421,-1.8
288,2001,0,17,36047028800,11214,20,16345,2702,74,2616,465,17,0,0,0,0,0,0,0,3,1,1,36,0,0
296,2001,0,7,36047029600,11214,10,16345,2702,66,2616,465,7,0,0,0,0,0,0,0,3,1,1,36,0,0
296,2002,0,10,36047029600,11214,13,16334,2613,53,2687,480,10,0,0,0,0.42857,0,0.21429,0,3,1,1,48,0,0
288,2002,0,20,36047028800,11214,13,16334,2613,88,2687,480,20,0,0,0,0.17647,0,0.08824,0,-7,0,-1,48,0,0
288,2003,0,13,36047028800,11214,12,16266,2546,90,2721,434,13,0,0,0,-0.35,0,-0.05784,0,-1,0,-1,36,0,0
296,2003,0,13,36047029600,11214,11,16266,2546,62,2721,434,13,0,0,0,0.3,0,0.24286,0,-2,0,-1,36,0,0
296,2004,0,11,36047029600,11214,10,16081,2606,67,2743,446,11,0,0,0,-0.15385,0.57143,0.19158,0.19048,-1,0,-1,78,2.33334,7.00002
288,2004,0,12,36047028800,11214,11,16081,2606,90,2743,446,12,0,0,0,-0.07692,-0.29412,-0.08348,-0.09804,-1,0,-1,78,2.33334,7.00002
288,2005,0,11,36047028800,11214,15,15892,2615,98,2726,422,11,0,0,0,-0.08333,-0.45,-0.17009,-0.24804,4,1,1,36,1.83336,-1.5
296,2005,0,10,36047029600,11214,14,15892,2615,65,2726,422,10,0,0,0,-0.09091,0,0.01841,0.19048,4,1,1,36,1.83336,-1.5
296,2006,0,14,36047029600,11214,10,15737,2616,63,2678,401,14,0,0,0,0.4,0.07692,0.05175,0.21612,-4,0,-1,90,4.83336,9
288,2006,0,15,36047028800,11214,17,15737,2616,91,2678,401,15,0,0,0,0.36364,0.15385,0.06779,-0.19676,2,1,1,90,4.83336,9
288,2007,0,17,36047028800,11214,18,15258,2454,83,2618,413,17,0,0,0,0.13333,0.41667,0.13788,0.04017,1,1,1,84,2.65386,0.46152
296,2007,0,10,36047029600,11214,8,15258,2454,68,2618,413,10,0,0,0,-0.28571,-0.09091,0.00779,-0.00466,-2,0,-1,84,2.65386,0.46152
296,2008,0,8,36047029600,11214,9,15731,2796,61,2631,444,8,0,0,0,-0.2,-0.2,-0.02857,-0.07133,1,1,1,36,3.15384,0
288,2008,0,18,36047028800,11214,8,15731,2796,86,2631,444,18,0,0,0,0.05882,0.63636,0.18526,0.40229,-10,0,-1,36,3.15384,0
288,2009,0,8,36047028800,11214,19,17855,3070,89,2811,472,8,0,0,0,-0.55556,-0.46667,-0.12113,0.19545,11,1,1,72,-0.24618,-1.2
